customer_id,tenant_id,customer_name,age,gender,city,annual_income,tenure_months,engagement_score,risk_score,segment
T3_C888,T3,Customer 888,45,Other,CityA,68479,37,26.65,16.07,Young Digital User
T3_C889,T3,Customer 889,58,F,CityB,94570,26,22.54,25.2,Working Professional
T3_C890,T3,Customer 890,38,M,CityA,100481,36,29.21,4.58,Wealth Creator
T3_C891,T3,Customer 891,55,M,CityC,67349,83,22.35,51.06,Retirement Planner
T3_C892,T3,Customer 892,54,M,CityC,94987,46,14.06,36.72,Young Digital User
T3_C893,T3,Customer 893,30,Other,CityB,43344,64,7.29,60.02,Retirement Planner
T3_C894,T3,Customer 894,29,F,CityA,36423,118,84.06,15.68,Young Digital User
T3_C895,T3,Customer 895,70,M,CityA,59076,7,58.24,12.08,Wealth Creator
T3_C896,T3,Customer 896,19,F,CityB,119192,59,74.02,77.98,Wealth Creator
T3_C897,T3,Customer 897,59,Other,CityB,139625,73,38.1,19.15,Wealth Creator
T3_C898,T3,Customer 898,69,M,CityA,149197,94,49.35,47.48,Retirement Planner
T3_C899,T3,Customer 899,55,M,CityC,46131,115,23.84,83.67,Working Professional
T3_C900,T3,Customer 900,48,Other,CityA,109898,48,33.13,95.26,Working Professional
T3_C901,T3,Customer 901,33,M,CityA,54294,81,75.43,9.38,Working Professional
T3_C902,T3,Customer 902,47,Other,CityA,58192,68,44.72,1.36,Family Builder
T3_C903,T3,Customer 903,35,F,CityB,76041,63,57.3,90.17,Young Digital User
T3_C904,T3,Customer 904,58,F,CityB,101172,23,84.77,90.85,Wealth Creator
T3_C905,T3,Customer 905,49,Other,CityC,85376,44,60.01,10.35,Working Professional
T3_C906,T3,Customer 906,62,M,CityC,53598,25,55.23,24.87,Young Digital User
T3_C907,T3,Customer 907,38,M,CityC,30440,43,5.0,1.82,Family Builder
T3_C908,T3,Customer 908,37,Other,CityC,100508,37,90.02,14.57,Young Digital User
T3_C909,T3,Customer 909,30,Other,CityB,113614,22,99.94,1.29,Wealth Creator
T3_C910,T3,Customer 910,22,Other,CityC,121451,97,89.66,20.66,Wealth Creator
T3_C911,T3,Customer 911,53,Other,CityB,122328,21,15.42,95.38,Wealth Creator
T3_C912,T3,Customer 912,23,M,CityA,33366,57,5.8,87.45,Family Builder
T3_C913,T3,Customer 913,46,F,CityA,32203,113,37.73,55.31,Working Professional
T3_C914,T3,Customer 914,47,Other,CityB,135204,22,70.84,12.6,Family Builder
T3_C915,T3,Customer 915,52,Other,CityB,130820,41,91.73,65.92,Young Digital User
T3_C916,T3,Customer 916,57,F,CityA,70631,48,47.56,47.28,Retirement Planner
T3_C917,T3,Customer 917,62,Other,CityA,120868,27,30.3,17.42,Wealth Creator
T3_C918,T3,Customer 918,47,Other,CityC,96826,93,11.29,49.52,Family Builder
T3_C919,T3,Customer 919,28,Other,CityB,62857,53,16.68,33.87,Working Professional
T3_C920,T3,Customer 920,28,M,CityA,33498,36,82.91,55.5,Retirement Planner
T3_C921,T3,Customer 921,29,F,CityC,90882,82,82.31,76.13,Working Professional
T3_C922,T3,Customer 922,36,M,CityC,72285,69,12.47,95.31,Family Builder
T3_C923,T3,Customer 923,23,M,CityC,83143,89,70.2,96.46,Retirement Planner
T3_C924,T3,Customer 924,31,F,CityB,53789,86,92.88,39.86,Retirement Planner
T3_C925,T3,Customer 925,59,F,CityC,123223,40,90.35,28.39,Wealth Creator
T3_C926,T3,Customer 926,43,F,CityC,111056,68,80.64,76.49,Working Professional
T3_C927,T3,Customer 927,32,Other,CityB,83998,72,93.81,25.41,Wealth Creator
T3_C928,T3,Customer 928,67,F,CityA,85455,14,63.17,71.21,Wealth Creator
T3_C929,T3,Customer 929,54,M,CityC,39626,88,26.34,58.57,Wealth Creator
T3_C930,T3,Customer 930,36,Other,CityC,91906,52,42.54,85.52,Retirement Planner
T3_C931,T3,Customer 931,43,Other,CityA,58190,45,52.52,14.86,Working Professional
T3_C932,T3,Customer 932,28,Other,CityC,103583,38,98.33,72.99,Wealth Creator
T3_C933,T3,Customer 933,49,F,CityA,30688,32,32.86,12.71,Young Digital User
T3_C934,T3,Customer 934,68,M,CityB,110396,119,1.95,13.77,Family Builder
T3_C935,T3,Customer 935,67,F,CityC,107688,88,3.74,38.64,Family Builder
T3_C936,T3,Customer 936,36,Other,CityB,39299,86,63.87,95.68,Wealth Creator
T3_C937,T3,Customer 937,47,F,CityA,53404,39,2.69,17.76,Working Professional
T3_C938,T3,Customer 938,57,F,CityA,52242,119,37.01,99.94,Working Professional
T3_C939,T3,Customer 939,28,F,CityC,106441,81,10.84,67.45,Young Digital User
T3_C940,T3,Customer 940,52,Other,CityA,58654,41,94.28,44.26,Retirement Planner
T3_C941,T3,Customer 941,56,Other,CityB,41660,88,19.89,82.94,Wealth Creator
T3_C942,T3,Customer 942,33,M,CityA,76235,44,6.07,90.58,Working Professional
T3_C943,T3,Customer 943,36,Other,CityA,68830,61,73.05,57.83,Wealth Creator
T3_C944,T3,Customer 944,63,M,CityB,135138,79,26.91,8.69,Family Builder
T3_C945,T3,Customer 945,41,Other,CityA,71833,72,60.15,30.72,Working Professional
T3_C946,T3,Customer 946,70,F,CityA,117284,32,17.5,16.78,Young Digital User
T3_C947,T3,Customer 947,28,F,CityA,84021,35,58.04,0.96,Wealth Creator
T3_C948,T3,Customer 948,40,Other,CityC,148790,47,23.95,23.48,Wealth Creator
T3_C949,T3,Customer 949,56,Other,CityB,83080,29,86.85,11.32,Young Digital User
T3_C950,T3,Customer 950,38,Other,CityC,114372,82,3.33,64.22,Young Digital User
T3_C951,T3,Customer 951,28,M,CityA,127014,84,52.67,91.99,Young Digital User
T3_C952,T3,Customer 952,51,Other,CityB,39440,67,90.74,20.67,Family Builder
T3_C953,T3,Customer 953,22,Other,CityB,112640,83,90.9,8.13,Family Builder
T3_C954,T3,Customer 954,44,F,CityC,60341,25,5.67,39.81,Wealth Creator
T3_C955,T3,Customer 955,34,Other,CityB,148113,70,68.79,92.38,Wealth Creator
T3_C956,T3,Customer 956,28,Other,CityB,117142,91,2.6,74.86,Young Digital User
T3_C957,T3,Customer 957,41,Other,CityA,122784,87,59.32,15.51,Family Builder
T3_C958,T3,Customer 958,45,M,CityC,146158,15,16.02,93.04,Retirement Planner
T3_C959,T3,Customer 959,56,M,CityA,77956,82,48.19,30.54,Working Professional
T3_C960,T3,Customer 960,46,Other,CityC,90691,12,61.43,57.71,Family Builder
T3_C961,T3,Customer 961,45,M,CityA,37614,26,2.78,57.62,Family Builder
T3_C962,T3,Customer 962,56,M,CityC,84730,120,92.49,40.1,Retirement Planner
T3_C963,T3,Customer 963,24,F,CityB,129856,14,42.85,69.16,Working Professional
T3_C964,T3,Customer 964,43,M,CityA,48017,94,45.01,2.24,Family Builder
T3_C965,T3,Customer 965,35,M,CityB,88756,39,8.49,28.23,Working Professional
T3_C966,T3,Customer 966,34,Other,CityA,85974,26,43.87,56.53,Working Professional
T3_C967,T3,Customer 967,67,M,CityB,108225,116,46.0,20.18,Working Professional
T3_C968,T3,Customer 968,22,F,CityB,63225,10,12.47,80.48,Family Builder
T3_C969,T3,Customer 969,48,F,CityC,47253,53,36.85,89.4,Wealth Creator
T3_C970,T3,Customer 970,40,F,CityC,86851,52,90.14,49.11,Working Professional
T3_C971,T3,Customer 971,65,F,CityA,70426,16,59.43,43.44,Retirement Planner
T3_C972,T3,Customer 972,25,F,CityA,136265,70,77.89,78.85,Retirement Planner
T3_C973,T3,Customer 973,47,Other,CityC,113507,22,47.75,49.87,Family Builder
T3_C974,T3,Customer 974,45,F,CityC,81464,1,41.02,26.42,Young Digital User
T3_C975,T3,Customer 975,59,F,CityC,119861,117,52.99,71.32,Wealth Creator
T3_C976,T3,Customer 976,42,Other,CityB,48360,29,13.8,56.84,Family Builder
T3_C977,T3,Customer 977,57,F,CityB,116320,101,86.32,96.36,Family Builder
T3_C978,T3,Customer 978,18,M,CityC,51986,12,16.12,15.86,Retirement Planner
T3_C979,T3,Customer 979,29,M,CityA,113275,118,39.06,9.4,Family Builder
T3_C980,T3,Customer 980,38,M,CityC,110338,53,37.47,74.36,Wealth Creator
T3_C981,T3,Customer 981,47,Other,CityC,106637,29,23.74,63.71,Young Digital User
T3_C982,T3,Customer 982,23,Other,CityA,101667,83,21.34,12.18,Wealth Creator
T3_C983,T3,Customer 983,32,Other,CityC,107689,57,35.22,23.07,Working Professional
T3_C984,T3,Customer 984,58,Other,CityC,50691,92,15.35,23.79,Young Digital User
T3_C985,T3,Customer 985,69,Other,CityC,85101,114,86.76,44.57,Working Professional
T3_C986,T3,Customer 986,48,F,CityB,93657,51,7.03,57.42,Retirement Planner
T3_C987,T3,Customer 987,59,M,CityA,54630,93,71.83,26.85,Family Builder
T3_C988,T3,Customer 988,55,Other,CityA,54847,18,13.68,86.41,Family Builder
T3_C989,T3,Customer 989,38,M,CityA,116332,103,96.61,65.15,Young Digital User
T3_C990,T3,Customer 990,59,F,CityC,145382,35,3.78,24.58,Wealth Creator
T3_C991,T3,Customer 991,38,F,CityB,55938,60,96.07,23.37,Young Digital User
T3_C992,T3,Customer 992,57,M,CityB,89249,112,19.72,92.44,Family Builder
T3_C993,T3,Customer 993,49,Other,CityB,86270,98,79.92,1.55,Wealth Creator
T3_C994,T3,Customer 994,41,F,CityA,80678,69,37.16,82.12,Wealth Creator
T3_C995,T3,Customer 995,33,F,CityC,137231,81,52.81,72.31,Retirement Planner
T3_C996,T3,Customer 996,36,M,CityA,67996,40,86.23,72.53,Young Digital User
T3_C997,T3,Customer 997,18,Other,CityB,54572,117,24.43,85.76,Working Professional
T3_C998,T3,Customer 998,61,M,CityC,74398,69,68.91,41.51,Young Digital User
T3_C999,T3,Customer 999,70,F,CityC,110179,53,79.03,7.12,Family Builder
T3_C1000,T3,Customer 1000,52,F,CityB,64746,89,53.12,91.52,Family Builder
T3_C1001,T3,Customer 1001,35,M,CityC,149186,26,94.31,48.73,Working Professional
T3_C1002,T3,Customer 1002,28,M,CityA,88715,59,12.37,48.44,Wealth Creator
T3_C1003,T3,Customer 1003,45,F,CityA,60158,55,43.49,58.02,Young Digital User
T3_C1004,T3,Customer 1004,43,F,CityB,35070,115,47.64,32.12,Young Digital User
T3_C1005,T3,Customer 1005,66,Other,CityA,81576,71,10.88,19.41,Working Professional
T3_C1006,T3,Customer 1006,31,Other,CityB,122441,23,72.3,33.0,Retirement Planner
T3_C1007,T3,Customer 1007,65,M,CityB,89666,80,2.28,23.06,Young Digital User
T3_C1008,T3,Customer 1008,61,Other,CityB,34463,117,31.09,47.81,Wealth Creator
T3_C1009,T3,Customer 1009,53,Other,CityA,80936,41,13.24,52.62,Family Builder
T3_C1010,T3,Customer 1010,55,Other,CityA,131502,110,24.82,71.78,Retirement Planner
T3_C1011,T3,Customer 1011,28,F,CityA,88758,94,10.57,5.42,Retirement Planner
T3_C1012,T3,Customer 1012,57,M,CityB,82346,14,46.9,53.17,Young Digital User
T3_C1013,T3,Customer 1013,42,M,CityA,111630,12,90.15,46.58,Young Digital User
T3_C1014,T3,Customer 1014,63,M,CityB,45718,105,36.22,92.58,Working Professional
T3_C1015,T3,Customer 1015,42,Other,CityB,57344,117,44.95,84.92,Family Builder
T3_C1016,T3,Customer 1016,46,M,CityB,57009,88,67.09,27.3,Retirement Planner
T3_C1017,T3,Customer 1017,26,M,CityA,52396,82,99.53,78.7,Family Builder
T3_C1018,T3,Customer 1018,20,Other,CityA,129174,91,15.59,93.03,Family Builder
T3_C1019,T3,Customer 1019,63,M,CityB,141329,49,4.65,3.07,Family Builder
T3_C1020,T3,Customer 1020,63,Other,CityA,127935,93,2.0,48.26,Wealth Creator
T3_C1021,T3,Customer 1021,27,F,CityB,40942,13,88.82,15.67,Young Digital User
T3_C1022,T3,Customer 1022,55,M,CityC,75074,71,78.92,43.4,Retirement Planner
T3_C1023,T3,Customer 1023,66,M,CityC,134859,27,3.92,68.48,Family Builder
T3_C1024,T3,Customer 1024,30,Other,CityB,37524,19,2.43,64.18,Retirement Planner
T3_C1025,T3,Customer 1025,21,F,CityA,139588,51,33.46,0.85,Wealth Creator
T3_C1026,T3,Customer 1026,67,Other,CityA,88196,100,38.58,78.77,Retirement Planner
T3_C1027,T3,Customer 1027,51,F,CityB,80923,53,60.97,37.95,Wealth Creator
T3_C1028,T3,Customer 1028,50,Other,CityB,143466,73,44.85,25.19,Working Professional
T3_C1029,T3,Customer 1029,44,M,CityC,101752,57,79.19,96.65,Young Digital User
T3_C1030,T3,Customer 1030,24,F,CityA,114511,10,48.21,81.82,Young Digital User
T3_C1031,T3,Customer 1031,50,M,CityC,104513,9,23.17,47.02,Retirement Planner
T3_C1032,T3,Customer 1032,23,M,CityA,98183,3,69.31,95.29,Working Professional
T3_C1033,T3,Customer 1033,23,Other,CityC,105180,96,2.14,61.18,Wealth Creator
T3_C1034,T3,Customer 1034,29,Other,CityB,43319,71,80.04,43.36,Wealth Creator
T3_C1035,T3,Customer 1035,50,F,CityB,142177,97,76.46,3.33,Retirement Planner
T3_C1036,T3,Customer 1036,44,M,CityA,79977,33,1.43,29.15,Family Builder
T3_C1037,T3,Customer 1037,66,M,CityA,37322,66,5.03,80.82,Retirement Planner
T3_C1038,T3,Customer 1038,64,F,CityB,106508,57,26.19,68.17,Family Builder
T3_C1039,T3,Customer 1039,45,Other,CityA,104931,84,3.28,88.13,Working Professional
T3_C1040,T3,Customer 1040,31,F,CityC,142923,90,37.2,29.13,Wealth Creator
T3_C1041,T3,Customer 1041,38,F,CityB,88378,20,71.67,63.98,Retirement Planner
T3_C1042,T3,Customer 1042,42,M,CityC,98416,38,49.27,3.44,Working Professional
T3_C1043,T3,Customer 1043,32,Other,CityA,49768,102,64.89,53.17,Working Professional
T3_C1044,T3,Customer 1044,36,F,CityC,73382,39,20.47,39.37,Family Builder
T3_C1045,T3,Customer 1045,33,Other,CityB,61730,71,99.87,95.1,Wealth Creator
T3_C1046,T3,Customer 1046,36,Other,CityC,149898,15,12.66,21.96,Working Professional
T3_C1047,T3,Customer 1047,48,Other,CityB,47086,109,39.97,47.45,Family Builder
T3_C1048,T3,Customer 1048,62,Other,CityC,140832,15,78.87,89.59,Family Builder
T3_C1049,T3,Customer 1049,52,M,CityC,108139,115,0.46,92.77,Young Digital User
T3_C1050,T3,Customer 1050,52,F,CityC,51450,44,40.56,76.14,Young Digital User
T3_C1051,T3,Customer 1051,27,F,CityB,73191,10,59.68,75.63,Family Builder
T3_C1052,T3,Customer 1052,29,F,CityA,31462,13,86.95,91.07,Wealth Creator
T3_C1053,T3,Customer 1053,44,Other,CityC,45552,105,95.9,51.75,Retirement Planner
T3_C1054,T3,Customer 1054,63,M,CityC,70381,68,40.44,19.92,Working Professional
T3_C1055,T3,Customer 1055,62,F,CityC,118444,36,35.52,0.86,Young Digital User
T3_C1056,T3,Customer 1056,39,M,CityA,53605,101,18.68,71.83,Young Digital User
T3_C1057,T3,Customer 1057,43,F,CityA,57535,36,71.77,59.82,Working Professional
T3_C1058,T3,Customer 1058,27,F,CityA,103414,14,57.22,50.68,Wealth Creator
T3_C1059,T3,Customer 1059,64,F,CityB,82328,20,77.4,13.55,Wealth Creator
T3_C1060,T3,Customer 1060,30,M,CityB,132852,70,18.94,95.64,Young Digital User
T3_C1061,T3,Customer 1061,68,M,CityB,35503,9,45.07,5.68,Young Digital User
T3_C1062,T3,Customer 1062,69,F,CityB,105824,3,74.74,89.88,Working Professional
T3_C1063,T3,Customer 1063,53,Other,CityC,75625,102,20.34,88.7,Retirement Planner
T3_C1064,T3,Customer 1064,20,M,CityC,123212,51,41.52,57.89,Young Digital User
T3_C1065,T3,Customer 1065,23,Other,CityA,54569,99,57.02,53.49,Working Professional
T3_C1066,T3,Customer 1066,48,F,CityA,35385,93,73.95,79.09,Working Professional
T3_C1067,T3,Customer 1067,40,M,CityC,91819,37,17.0,73.32,Retirement Planner
T3_C1068,T3,Customer 1068,18,Other,CityC,99244,41,43.05,36.61,Young Digital User
T3_C1069,T3,Customer 1069,20,M,CityA,118739,12,67.52,99.88,Wealth Creator
T3_C1070,T3,Customer 1070,64,M,CityB,34855,112,74.64,29.68,Wealth Creator
T3_C1071,T3,Customer 1071,64,F,CityB,65192,70,26.55,39.37,Retirement Planner
T3_C1072,T3,Customer 1072,62,Other,CityC,116891,103,83.53,75.96,Retirement Planner
T3_C1073,T3,Customer 1073,36,M,CityC,149217,61,64.08,53.84,Wealth Creator
T3_C1074,T3,Customer 1074,69,M,CityC,68662,10,1.43,20.49,Young Digital User
T3_C1075,T3,Customer 1075,30,F,CityA,55443,100,21.46,55.07,Young Digital User
T3_C1076,T3,Customer 1076,28,F,CityB,31494,32,83.03,61.34,Working Professional
T3_C1077,T3,Customer 1077,24,M,CityA,97370,60,36.59,21.77,Young Digital User
T3_C1078,T3,Customer 1078,46,M,CityC,145765,70,92.73,63.97,Working Professional
T3_C1079,T3,Customer 1079,64,M,CityC,123602,13,26.58,3.97,Retirement Planner
T3_C1080,T3,Customer 1080,47,M,CityA,99507,108,19.91,11.62,Working Professional
T3_C1081,T3,Customer 1081,69,M,CityA,52654,25,26.5,92.96,Family Builder
T3_C1082,T3,Customer 1082,19,M,CityB,38048,66,54.26,80.71,Working Professional
T3_C1083,T3,Customer 1083,20,Other,CityC,42388,39,61.7,21.39,Working Professional
T3_C1084,T3,Customer 1084,33,Other,CityA,95381,89,61.64,76.65,Young Digital User
T3_C1085,T3,Customer 1085,51,M,CityB,140679,16,46.47,55.57,Family Builder
T3_C1086,T3,Customer 1086,48,M,CityB,92128,42,76.53,68.29,Young Digital User
T3_C1087,T3,Customer 1087,55,F,CityB,64063,13,24.15,35.94,Wealth Creator
T3_C1088,T3,Customer 1088,33,Other,CityA,45670,104,64.98,40.79,Working Professional
T3_C1089,T3,Customer 1089,23,M,CityB,45035,93,13.39,50.43,Young Digital User
T3_C1090,T3,Customer 1090,24,M,CityA,76632,61,62.78,0.82,Retirement Planner
T3_C1091,T3,Customer 1091,35,Other,CityB,63912,19,48.99,59.46,Working Professional
T3_C1092,T3,Customer 1092,42,Other,CityA,76927,119,71.69,85.88,Wealth Creator
T3_C1093,T3,Customer 1093,35,F,CityC,77884,108,78.36,71.6,Wealth Creator
T3_C1094,T3,Customer 1094,57,F,CityC,49898,79,21.76,85.79,Young Digital User
T3_C1095,T3,Customer 1095,65,Other,CityA,120293,15,93.67,61.31,Working Professional
T3_C1096,T3,Customer 1096,68,M,CityA,128155,59,43.52,39.5,Young Digital User
T3_C1097,T3,Customer 1097,42,Other,CityA,126166,102,49.68,45.24,Wealth Creator
T3_C1098,T3,Customer 1098,22,Other,CityC,112969,84,12.67,97.22,Wealth Creator
T3_C1099,T3,Customer 1099,56,Other,CityB,55547,64,8.95,6.36,Working Professional
T3_C1100,T3,Customer 1100,26,M,CityB,109655,42,39.36,54.82,Working Professional
T3_C1101,T3,Customer 1101,48,Other,CityA,107653,45,29.5,99.05,Working Professional
T3_C1102,T3,Customer 1102,70,Other,CityB,100223,109,83.89,33.19,Working Professional
T3_C1103,T3,Customer 1103,52,F,CityA,67787,70,30.44,26.2,Young Digital User
T3_C1104,T3,Customer 1104,46,Other,CityC,69614,50,39.96,0.15,Wealth Creator
T3_C1105,T3,Customer 1105,63,Other,CityC,96290,66,13.79,96.52,Wealth Creator
T3_C1106,T3,Customer 1106,32,M,CityA,149265,31,75.68,88.49,Wealth Creator
T3_C1107,T3,Customer 1107,42,M,CityA,101469,105,87.59,70.95,Working Professional
T3_C1108,T3,Customer 1108,39,Other,CityB,84966,58,63.47,56.44,Retirement Planner
T3_C1109,T3,Customer 1109,62,F,CityA,63327,1,29.63,26.82,Young Digital User
T3_C1110,T3,Customer 1110,21,F,CityA,39574,35,28.87,52.92,Working Professional
T3_C1111,T3,Customer 1111,50,M,CityA,97862,43,23.43,20.91,Wealth Creator
T3_C1112,T3,Customer 1112,47,Other,CityA,77763,22,36.94,35.86,Young Digital User
T3_C1113,T3,Customer 1113,22,Other,CityA,57953,109,13.62,78.23,Wealth Creator
T3_C1114,T3,Customer 1114,20,F,CityB,79636,76,75.94,71.96,Wealth Creator
T3_C1115,T3,Customer 1115,64,M,CityA,136053,83,67.48,77.71,Retirement Planner
T3_C1116,T3,Customer 1116,32,F,CityC,117234,84,10.17,64.05,Retirement Planner
T3_C1117,T3,Customer 1117,47,F,CityC,137857,9,69.1,51.63,Young Digital User
T3_C1118,T3,Customer 1118,48,Other,CityA,31685,28,12.61,54.54,Family Builder
T3_C1119,T3,Customer 1119,27,Other,CityB,38894,107,78.34,32.89,Retirement Planner
T3_C1120,T3,Customer 1120,32,M,CityC,99863,70,53.51,65.37,Wealth Creator
T3_C1121,T3,Customer 1121,53,M,CityC,141569,63,57.65,74.33,Family Builder
T3_C1122,T3,Customer 1122,62,M,CityA,91137,83,34.93,0.27,Retirement Planner
T3_C1123,T3,Customer 1123,55,Other,CityA,133952,108,25.24,74.44,Family Builder
T3_C1124,T3,Customer 1124,31,M,CityB,101642,18,89.3,53.37,Family Builder
T3_C1125,T3,Customer 1125,36,M,CityC,42662,80,83.97,60.25,Retirement Planner
T3_C1126,T3,Customer 1126,68,F,CityC,82689,109,5.83,24.69,Wealth Creator
T3_C1127,T3,Customer 1127,56,M,CityA,146721,47,33.67,3.61,Wealth Creator
T3_C1128,T3,Customer 1128,26,M,CityB,99217,99,96.16,50.18,Family Builder
T3_C1129,T3,Customer 1129,27,M,CityA,50984,94,13.61,56.17,Working Professional
T3_C1130,T3,Customer 1130,48,F,CityC,117754,90,5.45,38.78,Wealth Creator
T3_C1131,T3,Customer 1131,62,M,CityC,121299,88,93.19,63.61,Young Digital User
T3_C1132,T3,Customer 1132,25,M,CityB,132856,95,72.87,99.55,Retirement Planner
T3_C1133,T3,Customer 1133,29,Other,CityA,90728,113,95.13,65.68,Wealth Creator
T3_C1134,T3,Customer 1134,49,M,CityB,74713,51,5.32,71.37,Young Digital User
T3_C1135,T3,Customer 1135,44,Other,CityA,48693,98,53.5,77.83,Wealth Creator
T3_C1136,T3,Customer 1136,60,M,CityA,65074,55,80.39,32.72,Wealth Creator
T3_C1137,T3,Customer 1137,70,F,CityC,100852,36,7.85,62.83,Wealth Creator
T3_C1138,T3,Customer 1138,23,Other,CityA,72152,83,94.17,53.14,Wealth Creator
T3_C1139,T3,Customer 1139,64,Other,CityA,134163,21,1.26,24.06,Family Builder
T3_C1140,T3,Customer 1140,41,M,CityC,110726,23,89.0,3.59,Retirement Planner
T3_C1141,T3,Customer 1141,39,F,CityA,111593,103,90.23,44.17,Wealth Creator
T3_C1142,T3,Customer 1142,28,F,CityC,114085,29,51.46,58.38,Wealth Creator
T3_C1143,T3,Customer 1143,40,Other,CityA,35763,92,73.39,34.43,Working Professional
T3_C1144,T3,Customer 1144,65,F,CityA,109829,8,11.58,26.5,Working Professional
T3_C1145,T3,Customer 1145,30,M,CityA,75184,24,63.78,26.17,Retirement Planner
T3_C1146,T3,Customer 1146,52,Other,CityB,115641,34,88.91,19.15,Wealth Creator
T3_C1147,T3,Customer 1147,33,F,CityA,55439,64,30.78,1.85,Family Builder
T3_C1148,T3,Customer 1148,39,M,CityC,65618,14,40.85,13.87,Wealth Creator
T3_C1149,T3,Customer 1149,39,F,CityA,100928,19,11.21,74.77,Retirement Planner
T3_C1150,T3,Customer 1150,40,F,CityB,79667,42,60.96,45.03,Retirement Planner
T3_C1151,T3,Customer 1151,64,Other,CityB,103875,3,41.53,61.96,Working Professional
T3_C1152,T3,Customer 1152,23,F,CityA,99423,31,87.31,11.97,Working Professional
T3_C1153,T3,Customer 1153,19,F,CityB,136917,43,38.53,81.95,Wealth Creator
